AGE,고용상태,Willingness to pay/Stay,상품타입,교육수준,소득,월 납입액,타 상품 보유 현황,총지불금액,거주지사이즈,자동차
0.4000000000000001,0.0,0.06761323892154576,0.0,0.0,0.0,0.2941176470588236,1.0,0.6495037220843672,0.0,1.0
0.6000000000000001,1.0,0.009403954004933306,0.0,0.0,1.0,0.05882352941176472,0.0,0.0707196029776675,0.0,0.0
0.4000000000000001,0.0,0.026545338520254768,0.0,0.0,0.0,0.0,0.6666666666666667,0.34739454094292804,0.0,0.0
0.0,1.0,0.07999312773816683,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.2686104218362283,0.0,0.0
0.8,1.0,0.15891491894412607,0.0,0.0,1.0,1.0,1.0,0.6513647642679902,0.0,1.0
0.2,1.0,0.028330899407267417,0.0,0.0,1.0,0.3529411764705882,0.0,0.4671215880893301,0.0,0.0
0.0,1.0,0.21664805429086847,0.0,0.0,1.0,0.11764705882352944,0.3333333333333333,0.2903225806451613,1.0,0.0
0.4000000000000001,0.0,0.03416373163817542,0.0,0.0,1.0,0.05882352941176472,1.0,0.27791563275434245,0.0,0.0
0.6000000000000001,1.0,0.061066182335832705,0.0,0.0,1.0,0.17647058823529416,0.6666666666666667,0.3238213399503722,0.0,0.0
0.4000000000000001,0.0,0.07582681900180396,0.0,0.0,0.0,0.11764705882352944,0.3333333333333333,0.42493796526054595,0.0,0.0
0.4000000000000001,0.0,0.2696196939389105,0.0,0.0,0.0,0.4117647058823529,0.3333333333333333,0.7406947890818859,1.0,0.0
0.8,1.0,0.02987838550934505,0.0,0.0,1.0,0.3529411764705882,0.0,0.40818858560794047,0.0,0.0
0.4000000000000001,1.0,0.00690416876311559,0.0,0.0,1.0,0.0,0.0,0.21091811414392062,0.0,0.0
0.4000000000000001,0.0,0.023331328923632,0.0,0.0,0.0,0.2941176470588236,0.0,0.39330024813895786,0.0,0.0
0.4000000000000001,0.0,0.1151091585160823,1.0,0.0,0.0,0.7647058823529412,1.0,0.9156327543424319,0.0,1.0
0.6000000000000001,0.0,0.020831543681814283,0.0,0.0,1.0,0.23529411764705888,0.0,0.7009925558312655,0.0,0.0
0.4000000000000001,0.0,0.029283198547007495,0.0,0.0,0.0,0.05882352941176472,0.6666666666666667,0.358560794044665,0.0,0.0
0.2,1.0,0.10153889577478616,0.0,0.0,1.0,0.5294117647058824,0.6666666666666667,0.2679900744416874,0.0,0.0
0.4000000000000001,1.0,0.061066182335832705,0.0,0.0,1.0,0.23529411764705888,1.0,0.11538461538461539,0.0,0.0
0.4000000000000001,0.0,0.06535152846466308,0.0,0.0,0.0,0.2941176470588236,0.6666666666666667,0.48883374689826303,0.0,0.0
0.4000000000000001,1.0,0.012260851424153545,0.0,0.0,1.0,0.05882352941176472,0.0,0.09553349875930522,0.0,0.0
0.2,0.0,0.07689815553401157,0.0,0.0,0.0,0.4117647058823529,1.0,0.11724565756823822,0.0,0.0
0.0,1.0,0.08118350166284191,0.0,0.0,1.0,0.4117647058823529,0.6666666666666667,0.04962779156327544,1.0,0.0
0.6000000000000001,1.0,0.39675162909421136,1.0,0.0,1.0,0.6470588235294118,0.3333333333333333,0.544044665012407,0.0,0.0
0.4000000000000001,1.0,0.0809454268779069,0.0,0.0,1.0,0.11764705882352944,0.3333333333333333,0.2686104218362283,0.0,0.0
0.6000000000000001,1.0,0.019641169757139174,0.0,0.0,1.0,0.17647058823529416,0.0,0.042803970223325064,1.0,0.0
0.0,1.0,0.010951440107010931,0.0,0.0,1.0,0.05882352941176472,0.0,0.1259305210918114,0.0,0.0
0.4000000000000001,0.0,0.2041491280817799,0.0,0.0,0.0,0.0,0.3333333333333333,0.3362282878411911,0.0,0.0
0.6000000000000001,1.0,0.01178470185428351,0.0,0.0,1.0,0.05882352941176472,0.0,0.2512406947890819,0.0,0.0
1.0000000000000002,1.0,0.14927289015425774,0.0,0.0,1.0,0.8823529411764707,1.0,0.6842431761786602,0.0,1.0
0.8,1.0,0.03833004037453827,0.0,0.0,1.0,0.47058823529411764,0.0,0.4671215880893301,0.0,1.0
0.2,0.0,0.0038091965589603267,0.0,0.0,0.0,0.0,0.0,0.08560794044665013,0.0,0.0
0.0,1.0,0.01142758967688098,0.0,0.0,1.0,0.05882352941176472,0.0,0.13895781637717122,0.0,0.0
0.8,1.0,0.04856725612674413,0.0,0.0,1.0,0.11764705882352944,0.6666666666666667,0.41935483870967744,0.0,0.0
0.2,0.0,0.06523249107219556,0.0,0.0,0.0,0.05882352941176472,0.3333333333333333,0.2537220843672457,0.0,0.0
0.6000000000000001,1.0,0.053209714432977034,0.0,0.0,1.0,0.11764705882352944,0.6666666666666667,0.29404466501240695,1.0,0.0
0.0,1.0,0.08046927730803687,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.13151364764267992,0.0,0.0
0.4000000000000001,1.0,0.11701375679556247,0.0,0.0,1.0,0.2941176470588236,0.3333333333333333,0.06575682382133996,0.0,0.0
0.8,1.0,0.04618650827739394,0.0,0.0,1.0,0.11764705882352944,1.0,0.6035980148883375,0.0,0.0
0.4000000000000001,0.0,0.09713451225348828,0.0,0.0,0.0,0.23529411764705888,0.3333333333333333,0.4906947890818859,0.0,0.0
0.0,1.0,0.061542331905702755,0.0,0.0,1.0,0.0,0.3333333333333333,0.2872208436724566,0.0,0.0
0.2,0.0,0.03440180642311043,0.0,0.0,0.0,0.05882352941176472,1.0,0.24627791563275436,0.0,0.0
0.6000000000000001,0.0,0.01321315056389363,0.0,0.0,1.0,0.11764705882352944,0.0,0.44106699751861045,0.0,0.0
0.4000000000000001,0.0,0.018688870617399097,1.0,0.0,0.0,0.2941176470588236,0.0,0.7475186104218363,0.0,0.0
0.6000000000000001,1.0,0.041425012578693535,0.0,0.0,1.0,0.05882352941176472,1.0,0.24627791563275436,0.0,0.0
0.0,1.0,0.4324628468344644,0.0,0.0,1.0,0.2941176470588236,0.3333333333333333,0.12779156327543426,0.0,0.0
0.2,1.0,0.043210573465706184,0.0,0.0,1.0,0.5294117647058824,0.0,0.5037220843672456,0.0,0.0
0.6000000000000001,1.0,0.03547314295531803,0.0,0.0,1.0,0.0,1.0,0.23138957816377173,0.0,0.0
0.8,1.0,0.14641599273503747,0.0,0.0,1.0,0.8823529411764707,1.0,0.5192307692307693,0.0,1.0
0.4000000000000001,0.0,0.0458293960999914,1.0,0.0,0.0,0.7647058823529412,0.0,1.0,0.0,1.0
0.4000000000000001,0.0,0.09165879219998282,0.0,0.0,0.0,0.23529411764705888,0.3333333333333333,0.5186104218362283,0.0,0.0
0.2,0.0,0.015474861020776321,0.0,0.0,0.0,0.17647058823529416,0.0,0.10173697270471464,0.0,0.0
0.4000000000000001,0.0,0.010237215752205878,0.0,0.0,1.0,0.11764705882352944,0.0,0.272332506203474,0.0,0.0
0.2,1.0,0.009880103574803348,0.0,0.0,1.0,0.05882352941176472,0.0,0.3250620347394541,0.0,0.0
0.6000000000000001,1.0,0.04344864825064121,0.0,0.0,1.0,0.05882352941176472,1.0,0.18610421836228289,0.0,0.0
0.2,0.0,0.008570692257660734,0.0,0.0,1.0,0.05882352941176472,0.0,0.10421836228287842,0.0,0.0
0.4000000000000001,0.0,0.05201934050830194,0.0,0.0,0.0,0.17647058823529416,1.0,0.36848635235732013,0.0,0.0
0.4000000000000001,0.0,0.12391792555867806,1.0,0.0,0.0,0.4117647058823529,0.3333333333333333,0.6395781637717122,0.0,0.0
0.6000000000000001,1.0,0.10296734448439629,0.0,0.0,1.0,0.23529411764705888,0.3333333333333333,0.3238213399503722,1.0,0.0
0.6000000000000001,0.0,0.12046584117712028,0.0,0.0,1.0,0.3529411764705882,0.3333333333333333,0.7636476426799008,0.0,0.0
0.4000000000000001,0.0,0.08808767042595751,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.6000000000000001,1.0,0.06594671542700062,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.22828784119106701,0.0,0.0
0.6000000000000001,1.0,0.09999140967270852,0.0,0.0,1.0,0.5294117647058824,1.0,0.5037220843672456,0.0,1.0
0.6000000000000001,0.0,0.01916502018726914,0.0,0.0,1.0,0.23529411764705888,0.0,0.9013647642679902,0.0,0.0
0.0,1.0,0.04594843349245892,0.0,0.0,1.0,0.05882352941176472,0.6666666666666667,0.09677419354838711,0.0,0.0
0.2,1.0,0.0997533348877735,0.0,0.0,1.0,0.5294117647058824,0.6666666666666667,0.30955334987593053,0.0,0.0
0.8,1.0,0.03428276903064292,0.0,0.0,1.0,0.47058823529411764,0.0,0.4906947890818859,0.0,0.0
0.4000000000000001,0.0,0.002856897419220246,0.0,0.0,0.0,0.05882352941176472,0.0,0.5260545905707197,0.0,0.0
0.0,1.0,0.08142157644777695,0.0,0.0,1.0,0.3529411764705882,1.0,0.11972704714640199,0.0,0.0
0.4000000000000001,0.0,0.03059260986415011,0.0,0.0,0.0,0.05882352941176472,1.0,0.358560794044665,0.0,0.0
0.4000000000000001,0.0,0.11213322370439455,1.0,0.0,1.0,0.2941176470588236,0.3333333333333333,0.37158808933002485,0.0,0.0
0.8,1.0,0.23795574754255278,0.0,0.0,1.0,0.3529411764705882,0.3333333333333333,0.5186104218362283,0.0,0.0
0.0,1.0,0.06880361284622087,0.0,0.0,1.0,0.0,0.3333333333333333,0.15570719602977667,0.0,0.0
0.4000000000000001,0.0,0.176175340851915,0.0,0.0,0.0,0.11764705882352944,0.3333333333333333,0.26488833746898266,0.0,0.0
0.8,1.0,0.03713966644986316,0.0,0.0,1.0,0.5294117647058824,0.0,0.47828784119106704,0.0,0.0
0.6000000000000001,0.0,0.04618650827739394,1.0,0.0,1.0,0.7058823529411765,0.0,0.6674937965260547,0.0,0.0
0.6000000000000001,1.0,0.010475290537140896,0.0,0.0,1.0,0.05882352941176472,0.0,0.1327543424317618,0.0,0.0
0.4000000000000001,0.0,0.026545338520254768,0.0,0.0,0.0,0.4117647058823529,0.0,0.6563275434243176,0.0,1.0
0.8,1.0,0.05678083620700233,1.0,0.0,1.0,0.823529411764706,0.0,0.6253101736972705,0.0,0.0
0.4000000000000001,0.0,0.15284401192828304,0.0,0.0,0.0,0.5294117647058824,0.3333333333333333,0.511166253101737,0.0,0.0
0.8,1.0,0.43353418336667193,0.0,0.0,1.0,0.9411764705882354,0.3333333333333333,0.7022332506203475,0.0,1.0
0.4000000000000001,0.0,0.0019045982794801616,0.0,0.0,0.0,0.05882352941176472,0.0,0.28287841191067,0.0,0.0
0.4000000000000001,0.0,0.042853461288303654,0.0,0.0,0.0,0.05882352941176472,1.0,0.2686104218362283,0.0,0.0
0.4000000000000001,0.0,0.03809196558960326,0.0,0.0,1.0,0.05882352941176472,0.6666666666666667,0.23883374689826303,0.0,0.0
0.6000000000000001,1.0,0.0726128094051812,0.0,0.0,1.0,0.0,0.3333333333333333,0.029776674937965264,1.0,0.0
0.6000000000000001,1.0,0.04487709696025133,0.0,0.0,1.0,0.11764705882352944,1.0,0.13151364764267992,0.0,0.0
0.6000000000000001,1.0,0.01178470185428351,0.0,0.0,1.0,0.05882352941176472,0.0,0.272332506203474,0.0,0.0
0.6000000000000001,1.0,0.04630554566986145,0.0,0.0,1.0,0.05882352941176472,1.0,0.26488833746898266,0.0,0.0
0.6000000000000001,1.0,0.10487194276387643,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.24627791563275436,0.0,0.0
0.4000000000000001,1.0,0.04071078822388846,0.0,0.0,1.0,0.5294117647058824,0.0,0.21277915632754343,0.0,0.0
0.4000000000000001,1.0,0.22140954998956888,0.0,0.0,1.0,0.11764705882352944,0.3333333333333333,0.06761786600496278,0.0,0.0
0.4000000000000001,0.0,0.032497208143630274,0.0,0.0,0.0,0.0,0.6666666666666667,0.5291563275434243,0.0,0.0
0.4000000000000001,0.0,0.30223593947500826,0.0,0.0,0.0,0.4117647058823529,0.3333333333333333,0.6395781637717122,0.0,0.0
0.0,1.0,0.025354964595579666,0.0,0.0,1.0,0.2941176470588236,0.0,0.04590570719602978,1.0,0.0
0.2,1.0,0.009999140967270854,0.0,0.0,1.0,0.11764705882352944,0.0,0.25744416873449133,0.0,0.0
0.2,1.0,0.39925141433602906,0.0,0.0,1.0,0.23529411764705888,0.3333333333333333,0.4330024813895782,0.0,0.0
0.4000000000000001,0.0,0.01142758967688098,0.0,0.0,0.0,0.11764705882352944,0.0,0.272332506203474,0.0,0.0
0.0,1.0,0.04713880741713401,0.0,0.0,1.0,0.05882352941176472,1.0,0.13089330024813897,0.0,0.0
0.4000000000000001,0.0,0.025354964595579666,1.0,0.0,0.0,0.4117647058823529,0.0,0.6451612903225807,0.0,0.0
0.2,1.0,0.06725612674414323,0.0,0.0,1.0,0.0,0.3333333333333333,0.3076923076923077,0.0,0.0
0.2,1.0,0.176175340851915,1.0,0.0,1.0,0.2941176470588236,0.3333333333333333,0.3827543424317618,0.0,0.0
0.4000000000000001,0.0,0.01583197319817885,0.0,0.0,0.0,0.2941176470588236,0.0,0.5403225806451614,0.0,0.0
0.8,1.0,0.044519984782848784,0.0,0.0,1.0,0.11764705882352944,1.0,0.2642679900744417,0.0,0.0
0.6000000000000001,1.0,0.08070735209297188,1.0,0.0,1.0,0.3529411764705882,1.0,0.039081885856079406,0.0,0.0
0.6000000000000001,1.0,0.10046755924257855,0.0,0.0,1.0,0.5294117647058824,1.0,0.21277915632754343,0.0,1.0
0.4000000000000001,1.0,0.022021917606489385,0.0,0.0,1.0,0.23529411764705888,0.0,0.014888337468982632,1.0,0.0
0.4000000000000001,1.0,0.007975505295323183,0.0,0.0,1.0,0.05882352941176472,0.0,0.2425558312655087,0.0,0.0
0.6000000000000001,1.0,0.030116460294280074,0.0,0.0,1.0,0.3529411764705882,0.0,0.2326302729528536,0.0,0.0
0.4000000000000001,0.0,0.06558960324959809,0.0,0.0,0.0,0.2941176470588236,1.0,0.38957816377171217,0.0,1.0
0.6000000000000001,1.0,0.03416373163817542,0.0,0.0,1.0,0.0,1.0,0.17121588089330025,0.0,0.0
0.6000000000000001,1.0,0.049281480481549206,0.0,0.0,1.0,0.11764705882352944,0.6666666666666667,0.3232009925558313,0.0,0.0
0.4000000000000001,0.0,0.1711757703682796,1.0,0.0,0.0,0.7058823529411765,0.3333333333333333,0.577543424317618,0.0,1.0
0.2,1.0,0.08475462343686722,0.0,0.0,1.0,0.3529411764705882,1.0,0.4119106699751861,0.0,1.0
0.4000000000000001,0.0,0.06666093978180569,1.0,0.0,0.0,0.3529411764705882,1.0,0.5849875930521092,0.0,0.0
0.4000000000000001,0.0,0.12641771080049577,0.0,0.0,0.0,0.47058823529411764,0.3333333333333333,0.6947890818858561,0.0,0.0
0.0,1.0,0.007737430510388166,0.0,0.0,1.0,0.05882352941176472,0.0,0.09863523573200993,0.0,0.0
0.6000000000000001,1.0,0.1784370513087977,0.0,0.0,1.0,0.0,0.3333333333333333,0.17121588089330025,0.0,0.0
0.0,1.0,0.01357026274129616,0.0,0.0,1.0,0.11764705882352944,0.0,0.11848635235732011,1.0,0.0
0.4000000000000001,1.0,0.030473572471682604,0.0,0.0,1.0,0.0,1.0,0.26240694789081886,0.0,0.0
0.4000000000000001,0.0,0.11987065421478271,0.0,0.0,0.0,0.8823529411764707,1.0,1.0,1.0,1.0
0.6000000000000001,1.0,0.07868371642102422,0.0,0.0,1.0,0.2941176470588236,1.0,0.2754342431761787,0.0,0.0
0.2,0.0,0.08558788518413979,0.0,0.0,0.0,0.11764705882352944,0.3333333333333333,0.11228287841191067,1.0,0.0
0.4000000000000001,0.0,0.26426301127787255,0.0,0.0,0.0,0.23529411764705888,0.3333333333333333,0.8846153846153847,0.0,0.0
0.8,1.0,0.0857069225766073,0.0,0.0,1.0,0.4117647058823529,1.0,0.42679900744416877,0.0,0.0
0.6000000000000001,1.0,0.2323609900965798,0.0,0.0,1.0,0.5882352941176471,0.3333333333333333,0.511166253101737,0.0,0.0
0.6000000000000001,1.0,0.10487194276387643,0.0,0.0,1.0,0.23529411764705888,0.3333333333333333,0.3380893300248139,0.0,0.0
0.6000000000000001,0.0,0.09630125050621571,0.0,0.0,1.0,0.5294117647058824,1.0,0.4851116625310174,0.0,1.0
0.6000000000000001,1.0,0.0715414728729736,0.0,0.0,1.0,0.23529411764705888,0.6666666666666667,0.3641439205955335,0.0,0.0
0.6000000000000001,0.0,0.03535410556285051,0.0,0.0,1.0,0.5294117647058824,0.0,0.47828784119106704,1.0,0.0
0.4000000000000001,0.0,0.0026188226342852283,0.0,0.0,0.0,0.0,0.0,0.3418114143920596,0.0,0.0
0.4000000000000001,0.0,0.052733564863107,0.0,0.0,0.0,0.2941176470588236,1.0,0.49689826302729534,0.0,0.0
0.4000000000000001,0.0,0.029045123762072477,0.0,0.0,0.0,0.47058823529411764,0.0,0.4559553349875931,0.0,0.0
0.8,1.0,0.052138377900769445,0.0,0.0,1.0,0.11764705882352944,1.0,0.4174937965260546,0.0,0.0
0.4000000000000001,0.0,0.11998969160725023,0.0,0.0,1.0,0.0,0.3333333333333333,0.19727047146401985,0.0,0.0
0.4000000000000001,1.0,0.24212205627891564,0.0,0.0,1.0,0.9411764705882354,0.3333333333333333,0.6879652605459058,0.0,1.0
0.8,1.0,0.08035023991556935,0.0,0.0,1.0,0.3529411764705882,0.6666666666666667,0.28349875930521096,1.0,0.0
0.0,1.0,0.006428019193245552,0.0,0.0,1.0,0.0,0.0,0.1501240694789082,0.0,0.0
0.4000000000000001,1.0,0.03773485341220072,0.0,0.0,1.0,0.0,1.0,0.2351116625310174,0.0,0.0
0.4000000000000001,1.0,0.044639022175316304,0.0,0.0,1.0,0.05882352941176472,1.0,0.1426799007444169,0.0,0.0
0.0,1.0,0.13629781437529914,0.0,0.0,1.0,0.3529411764705882,0.3333333333333333,0.028535980148883377,0.0,0.0
0.0,1.0,0.13570262741296157,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.2425558312655087,0.0,0.0
0.4000000000000001,1.0,0.061066182335832705,0.0,0.0,1.0,0.23529411764705888,0.6666666666666667,0.040322580645161296,0.0,0.0
0.4000000000000001,0.0,0.020474431504411753,0.0,0.0,0.0,0.23529411764705888,0.0,0.5241935483870969,0.0,0.0
0.0,1.0,0.1454636935952974,1.0,0.0,1.0,0.4117647058823529,0.3333333333333333,0.11414392059553351,0.0,0.0
0.4000000000000001,0.0,0.003094972204155267,0.0,0.0,0.0,0.05882352941176472,0.0,0.25744416873449133,0.0,0.0
0.6000000000000001,1.0,0.010118178359738366,0.0,0.0,1.0,0.05882352941176472,0.0,0.3629032258064516,0.0,0.0
0.4000000000000001,1.0,0.03797292819713574,0.0,0.0,1.0,0.05882352941176472,0.6666666666666667,0.23883374689826303,0.0,0.0
0.6000000000000001,1.0,0.1443923570630898,0.0,0.0,1.0,0.11764705882352944,0.3333333333333333,0.15508684863523575,0.0,0.0
0.2,1.0,0.08046927730803687,0.0,0.0,1.0,0.3529411764705882,1.0,0.40074441687344914,0.0,0.0
0.4000000000000001,0.0,0.03523506817038301,0.0,0.0,1.0,0.05882352941176472,1.0,0.33560794044665015,1.0,0.0
0.0,1.0,0.20557757679139005,0.0,0.0,1.0,0.4117647058823529,0.3333333333333333,0.04094292803970224,0.0,0.0
0.6000000000000001,1.0,0.061780406690637765,0.0,0.0,1.0,0.23529411764705888,1.0,0.33126550868486354,0.0,0.0
0.6000000000000001,1.0,0.05832832230907997,0.0,0.0,1.0,0.17647058823529416,1.0,0.3200992555831266,0.0,0.0
0.4000000000000001,0.0,0.005475720053505467,0.0,0.0,1.0,0.0,0.0,0.2698511166253102,0.0,0.0
0.6000000000000001,0.0,0.1572483954495809,0.0,0.0,1.0,0.2941176470588236,0.3333333333333333,0.36786600496277916,0.0,0.0
0.4000000000000001,1.0,0.012260851424153545,0.0,0.0,1.0,0.11764705882352944,0.0,0.26612903225806456,0.0,0.0
0.6000000000000001,1.0,0.13225054303140377,0.0,0.0,1.0,0.3529411764705882,0.3333333333333333,0.2704714640198511,0.0,0.0
0.8,1.0,0.07142243548050609,0.0,0.0,1.0,0.2941176470588236,0.6666666666666667,0.36786600496277916,0.0,1.0
0.6000000000000001,1.0,0.13701203873010417,1.0,0.0,1.0,0.7647058823529412,1.0,0.6141439205955336,0.0,0.0
0.4000000000000001,0.0,0.05011474222882177,0.0,0.0,1.0,0.11764705882352944,1.0,0.2903225806451613,0.0,0.0
0.6000000000000001,0.0,0.12403696295114558,0.0,0.0,1.0,0.3529411764705882,0.3333333333333333,0.4156327543424318,0.0,0.0
0.4000000000000001,1.0,0.2076012124633377,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.17245657568238215,0.0,0.0
0.6000000000000001,1.0,0.042020199541031075,0.0,0.0,1.0,0.05882352941176472,1.0,0.19230769230769232,0.0,0.0
0.4000000000000001,0.0,0.064637304109858,0.0,0.0,0.0,0.05882352941176472,0.3333333333333333,0.47704714640198514,0.0,0.0
0.4000000000000001,1.0,0.01880790800986661,0.0,0.0,1.0,0.23529411764705888,0.0,0.1426799007444169,0.0,0.0
0.4000000000000001,0.0,0.06023292058856014,0.0,0.0,0.0,0.23529411764705888,1.0,0.48263027295285366,0.0,0.0
0.6000000000000001,1.0,0.27795231141163623,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.26488833746898266,0.0,0.0
0.6000000000000001,1.0,0.007380318332985629,0.0,0.0,1.0,0.05882352941176472,0.0,0.18858560794044665,0.0,0.0
0.4000000000000001,0.0,0.1839127713623032,0.0,0.0,0.0,0.23529411764705888,0.3333333333333333,0.3380893300248139,0.0,0.0
0.4000000000000001,0.0,0.025712076772982196,0.0,0.0,0.0,0.4117647058823529,0.0,0.6451612903225807,0.0,1.0
0.0,1.0,0.033806619460772874,0.0,0.0,1.0,0.4117647058823529,0.0,0.10235732009925559,0.0,0.0
0.6000000000000001,1.0,0.029283198547007495,0.0,0.0,1.0,0.3529411764705882,0.0,0.18486352357320102,0.0,1.0
0.4000000000000001,0.0,0.08511173561426975,0.0,0.0,0.0,0.4117647058823529,0.6666666666666667,0.4373449131513648,0.0,1.0
0.4000000000000001,1.0,0.027497637659994845,0.0,0.0,1.0,0.3529411764705882,0.0,0.040322580645161296,1.0,0.0
0.4000000000000001,1.0,0.03975848908414839,0.0,0.0,1.0,0.05882352941176472,1.0,0.16253101736972705,1.0,0.0
0.2,1.0,0.00690416876311559,0.0,0.0,1.0,0.0,0.0,0.22828784119106701,0.0,0.0
0.4000000000000001,1.0,0.020117319327009216,0.0,0.0,1.0,0.23529411764705888,0.0,0.09057071960297768,0.0,0.0
0.4000000000000001,0.0,0.042853461288303654,0.0,0.0,1.0,0.05882352941176472,0.6666666666666667,0.2686104218362283,0.0,0.0
0.4000000000000001,0.0,0.1009437088124486,0.0,0.0,0.0,0.23529411764705888,0.3333333333333333,0.44416873449131516,0.0,0.0
0.4000000000000001,0.0,0.008213580080258204,0.0,0.0,0.0,0.05882352941176472,0.0,0.2686104218362283,0.0,0.0
0.0,1.0,0.08820670781842502,1.0,0.0,1.0,0.4117647058823529,0.6666666666666667,0.06823821339950373,0.0,0.0
0.4000000000000001,0.0,0.1487967405843877,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.6000000000000001,1.0,0.3573502521874655,0.0,0.0,1.0,0.3529411764705882,0.3333333333333333,0.09987593052109182,0.0,0.0
0.4000000000000001,1.0,0.03594929252518807,0.0,0.0,1.0,0.0,0.6666666666666667,0.0006203473945409429,0.0,0.0
0.0,1.0,0.28461840538981675,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.24007444168734493,0.0,0.0
0.0,1.0,0.04832918134180912,0.0,0.0,1.0,0.11764705882352944,1.0,0.3132754342431762,0.0,0.0
0.4000000000000001,0.0,0.08356424951219213,0.0,0.0,0.0,0.47058823529411764,1.0,0.6898263027295286,0.0,0.0
0.6000000000000001,1.0,0.03940137690674586,0.0,0.0,1.0,0.05882352941176472,0.6666666666666667,0.004962779156327543,0.0,0.0
0.6000000000000001,1.0,0.12641771080049577,0.0,0.0,1.0,0.2941176470588236,0.3333333333333333,0.272332506203474,0.0,1.0
0.6000000000000001,0.0,0.14284487096101217,1.0,0.0,1.0,0.9411764705882354,1.0,0.6910669975186104,0.0,0.0
0.0,1.0,0.017498496692723995,0.0,0.0,1.0,0.17647058823529416,0.0,0.08002481389578164,0.0,0.0
0.2,1.0,0.0703510989482985,0.0,0.0,1.0,0.2941176470588236,1.0,0.26178660049627794,0.0,0.0
0.8,1.0,0.12344177598880804,1.0,0.0,1.0,0.6470588235294118,1.0,0.5663771712158809,0.0,0.0
0.4000000000000001,0.0,0.014522561881036237,0.0,0.0,0.0,0.2941176470588236,0.0,0.7357320099255583,1.0,0.0
0.6000000000000001,1.0,0.0726128094051812,0.0,0.0,1.0,0.05882352941176472,0.3333333333333333,0.2841191066997519,0.0,0.0
0.2,0.0,0.07392222072232381,0.0,0.0,0.0,0.05882352941176472,0.3333333333333333,0.17803970223325064,0.0,0.0
0.6000000000000001,1.0,0.010237215752205878,0.0,0.0,1.0,0.05882352941176472,0.0,0.21712158808933005,0.0,0.0
0.2,0.0,0.021545768036619336,1.0,0.0,1.0,0.2941176470588236,0.0,0.24069478908188588,0.0,0.0
0.0,1.0,0.33628063372071615,0.0,0.0,1.0,0.23529411764705888,0.3333333333333333,0.08188585607940448,0.0,0.0
0.6000000000000001,1.0,0.0738031833298563,0.0,0.0,1.0,0.3529411764705882,0.6666666666666667,0.3827543424317618,0.0,0.0
0.6000000000000001,1.0,0.01214181403168604,0.0,0.0,1.0,0.05882352941176472,0.0,0.06885856079404468,0.0,0.0
